core_id,is_validated,generator_provider,generator_model,generator_sample_id,generator_bucket,judge_provider,judge_model,judge_bucket,is_matching,pair_type,gold_has_induced_error,contains_factual_error,verdict,wrong_claim,supporting_source_passage_id,modified_passage_ids,perturbation_type,behavior_label
garage_core_f9e0a610a7a0,True,gemini,gemini-3.5-flash,0,Gemini,grok,grok-4.3,Grok,False,cross_provider_family,False,False,correct,,,0,numerical_shift,unrelated_or_failed
garage_core_fb2e057b5766,True,gemini,gemini-3.5-flash,0,Gemini,grok,grok-4.3,Grok,False,cross_provider_family,False,False,correct,,,3;13,entity_substitution,refusal_or_insufficient
garage_core_fbda1775e0c9,True,gemini,gemini-3.5-flash,0,Gemini,grok,grok-4.3,Grok,False,cross_provider_family,True,False,correct,,,0;6,causal_change,context_follow
garage_core_fd1db4d0c4c6,True,gemini,gemini-3.5-flash,0,Gemini,grok,grok-4.3,Grok,False,cross_provider_family,False,False,correct,,,5;10;12,affiliation_change,refusal_or_insufficient
garage_core_fde545a8dd8c,True,gemini,gemini-3.5-flash,0,Gemini,grok,grok-4.3,Grok,False,cross_provider_family,False,True,incorrect,"these systems entitle healthcare facilities to cost-plus reimbursement based on actual costs incurred rather than the diagnosis or procedure, which increases the facilities' incentive to expand expenditures for healthcare products",3,0;3;4;5;8;9;10;13,relation_inversion,refusal_or_insufficient
garage_core_01dba3a2c992,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,"Overall league attendance jumped by 35% compared to 2023, reaching a total of 2,353,735, which was the highest in 22 seasons.",1,1;3;12,numerical_shift,context_follow
garage_core_034b9f6d9dde,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,"Additionally, an increased amount and altered eligibility rules for the 2024 Earned Income Tax Credit could result in larger refunds for eligible taxpayers.",7,7,entity_substitution,context_follow
garage_core_039e53761080,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,"Specifically, RL systems can customize learning experiences by adapting curriculum difficulty, study schedules, and feedback based on each learner's interactions, performance, and preferences.",2,2;5,entity_substitution,context_follow
garage_core_042d8b39db82,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,It reduces costs by up to 80% and latency by up to 85% for supported models.,3,3;5;7;8;10;13,numerical_shift,context_follow
garage_core_06999cfa8e16,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,,3;10,entity_substitution,refusal_or_insufficient
garage_core_0851ad0275ed,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,"the most widely used sensors are humidity and acoustic sensors, representing 60.71% and 46.42% of applications respectively",0,0,ranking_flip,context_follow
garage_core_09364325cbd0,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,"There are significant challenges in securing meaningful informed consent, especially since patients and families may not fully understand the long-term effects, and germline edits affect future generations who cannot consent.",14,0;4;6;7;11;13,causal_change,both_claims
garage_core_09b2b6d3b9b0,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,True,incorrect,Abbott and Mead Johnson faced substantial jury verdicts in the Whitfield v. Abbott case.,2,2,relation_inversion,unrelated_or_failed
garage_core_0c96c7913d77,False,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,,6;11;13,numerical_shift,unrelated_or_failed
garage_core_0d773b0f74cc,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,,5;8;9;13,temporal_shift,unrelated_or_failed
garage_core_0db0e9df902e,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,Abbott estimates the fair value of option grants using the binomial option-pricing model with the following assumptions:,14,3;5;11;12;14,entity_substitution,context_follow
garage_core_0de929fc524c,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,,7,temporal_shift,unrelated_or_failed
garage_core_0f63804f4501,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,"and manage high overall compliance costs, which were estimated at $90 million in fiscal year 2022",5,5,numerical_shift,context_follow
garage_core_12bed56b12e4,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,False,correct,,,2;4;5;6,location_change,context_follow
garage_core_1314ad030830,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,,10,negation_modality,unrelated_or_failed
garage_core_13f92c5d6399,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,,0;7,relation_inversion,refusal_or_insufficient
garage_core_150f1e028706,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,"Everyday depositors would lose the guarantee that their money (up to $100,000) is protected in the event of a bank collapse",1,1;4;7,numerical_shift,context_follow
garage_core_153f388a9442,False,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,True,incorrect,the provided passages do not contain any information regarding Fed communications or how businesses should respond to them.,2,10,temporal_shift,refusal_or_insufficient
garage_core_160e7fa6915a,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,False,correct,,,2;7,causal_change,context_follow
garage_core_17b45ab01839,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,The Victoria and Albert Museum (V&A) lost almost £40 million in the first year of the pandemic.,9,9,numerical_shift,context_follow
garage_core_184bd95e7fe5,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,0,5;8,numerical_shift,unrelated_or_failed
garage_core_189bfb8b503c,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,The Magnificent Seven tech stocks are projected to see a combined earnings increase of 15% in 2025.,0,0;9,numerical_shift,context_follow
garage_core_1a4a1172905e,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,"Rather than employing a traditional mental coach, Sinner utilizes the ""Inner Champion"" program, an Italian mental training program originally developed for elite ski racers.",13,13,entity_substitution,context_follow
garage_core_1a907f00da12,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,"Their collaborative album Cosmos 1 bridged R&B, classic soul-sample rap, and lo-fi electro stylings, fusing Ye's production methods with Ty Dolla $ign's smooth vocals to create an unpredictable and dynamic listening experience.",5,1;4;5;6;10;11;13,entity_substitution,context_follow
garage_core_1abf96710f12,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,"The proposed neuromorphic system detects HFOs and predicts postsurgical seizure outcomes with state-of-the-art accuracy, specificity, and sensitivity, achieving rates of 85%, 100%, and 33% respectively.",10,10;12,numerical_shift,context_follow
garage_core_1b3cc90c7e28,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,"For Lawrence B. Lindsey, a 2001 financial disclosure statement showed that he received $5,000,000 in the prior year from Enron for consulting and held stock in Enron or other energy companies.",6,6,numerical_shift,context_follow
garage_core_1c2cc6549484,False,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,"This critical perspective was driven by his background as vice chairman of Enron Energy Services, which critics accused of manipulating the Texas electricity market and engaging in questionable trading that drove up power prices during the 2000-2001 Texas power crisis.",10,7;10;13,location_change,context_follow
garage_core_1ceae22791f4,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,False,correct,,,4;8;14,causal_change,context_follow
garage_core_1d2014cd74f3,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,,6;8;9;11;13;14,entity_substitution,refusal_or_insufficient
garage_core_1d3081412b37,False,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,"The highly anticipated upcoming Netflix series based on Harlan Coben's adaptations is ""Run Away"".",1,1;3;5;7;8;9;11;12;13,entity_substitution,context_follow
garage_core_1da0b7cca458,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,"Specifically, water treatment facilities and municipal utilities must take measures to eliminate or restrict five specific PFAS compounds to meet maximum contaminant levels (MCLs).",11,10;11,numerical_shift,context_follow
garage_core_1dd9da9a103d,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,"The new Cat Management Framework lifts the 24-year ban on cat ownership in HDB flats, legalizing cat ownership.",12,1;9;12,temporal_shift,context_follow
garage_core_1e0fc9249f44,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,,0,entity_substitution,unrelated_or_failed
garage_core_1e369d26fda1,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,,2,negation_modality,unrelated_or_failed
garage_core_1e8593adc759,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,ETH Zurich's new laser pulses are expected to benefit microelectronics fabrication.,1,1;3;4,entity_substitution,both_claims
garage_core_1ec2f7ab355c,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,,13,entity_substitution,unrelated_or_failed
garage_core_1ed95f043a07,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,,3,entity_substitution,refusal_or_insufficient
garage_core_1f47d7988f24,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,the specific documented impacts include bringing national attention to the case of an abused autistic man (though it did not secure his release),6,6;7;9,causal_change,context_follow
garage_core_20357c5219b5,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,CGI minimizes carbon emissions by digitally simulating physical stunts and pyrotechnics.,4,4,causal_change,context_follow
garage_core_2049ca00e485,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,"Negotiators established the Baku Finance Goal (BFG), which commits developed nations to mobilize $1.3 trillion annually in climate finance for developing countries, including a target of at least $400 billion per year by 2035.",2,2;5,numerical_shift,context_follow
garage_core_21b53488289b,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,projects 2025 revenue between $52 billion and $55 billion,5,2;5;6;8,numerical_shift,context_follow
garage_core_21e18a206c60,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,,5,entity_substitution,unrelated_or_failed
garage_core_24b8f03fc68d,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,,3,numerical_shift,unrelated_or_failed
garage_core_273bce77e07a,False,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,"He has stated that ""retribution"" will be a theme of his inauguration speech, alongside ""strength and fairness"".",12,0;8;12,entity_substitution,context_follow
garage_core_27ff4e2b94e2,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,,0;1;2;4;7,causal_change,refusal_or_insufficient
garage_core_28637d728bd7,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,"In stadiums and digital platforms, AI-powered virtual assistants and holographic avatars interact with fans in real-time to answer queries.",6,2;5;6,entity_substitution,context_follow
garage_core_2876c817ac04,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,"The anticipation of a Trump 'bump' fully materialized, which, alongside encouraging Producer Price Index (PPI) numbers, supported investor confidence and market stability.",8,8;11,relation_inversion,context_follow
garage_core_28d5e924b32d,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,,0;2;4;6;8;9,numerical_shift,unrelated_or_failed
garage_core_295247c50dd9,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,Reliance on imported LNG leaves the region highly vulnerable to global gas market supply shocks,14,14,causal_change,context_follow
garage_core_29ae66b3f8ca,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,,0;5,causal_change,unrelated_or_failed
garage_core_2c96b2642148,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,,0;2;10,entity_substitution,refusal_or_insufficient
garage_core_2d41da0df59a,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,True,incorrect,the provided passages do not contain information about the role of the Genomic Epigenetics Omnibus (GEO) in the reproducibility and transparency of genomic data.,3,3;4;6;11;12,entity_substitution,refusal_or_insufficient
garage_core_2d4ff32ed736,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,"The Warriors' offensive structure, which traditionally revolved around catch-and-shoot plays, will shift toward a heavier reliance on pick-and-rolls.",0,0;4,entity_substitution,context_follow
garage_core_2d7466112bdd,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,,9,negation_modality,unrelated_or_failed
garage_core_2d8013a25108,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,while early works like *Steamboat Willie* enter the public domain starting in 2025,7,7,temporal_shift,context_follow
garage_core_2f060b56b332,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,True,incorrect,"The provided passages do not contain any information about a $100,000 milestone for Bitcoin or its impact on global finance.",0,0;3;5;6;7;8;12;13,numerical_shift,refusal_or_insufficient
garage_core_2fdfd62cddc0,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,False,correct,,,6,entity_substitution,context_follow
garage_core_319998cee142,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,While they mention Crazy Rich Asians... and Iron Flame by Rebecca Yarros (trending due to the rise of the Romantasy genre and its intense continuation of the character's journey) [14],14,14,entity_substitution,refusal_or_insufficient
garage_core_320efa7fbd47,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,,0;4;12;14,temporal_shift,unrelated_or_failed
garage_core_3231c76ccf16,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,True,incorrect,"I am sorry, but the provided passages do not contain any information about Alfa Anderson or how her passing affected the Chic legacy.",5,1;2;5;6;7;8;10;11;12;13;14,entity_substitution,refusal_or_insufficient
garage_core_32caa7e586d2,False,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,The paradox presents the objection that it should not be possible to deduce an irreversible process from time-asymmetric dynamics.,0,0;4;5;9;12;13;14,relation_inversion,both_claims
garage_core_32d30a5a77d3,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,with an average of 2.4 million viewers tuning in to watch her play each game,6,6,numerical_shift,context_follow
garage_core_335957875d7f,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,True,incorrect,"However, multiple other sources state that the stock has been trading in a range above its 200-day moving average since late September [6][7][8][9].",6,6;7;8;9,relation_inversion,conflict_awareness
garage_core_33c376ce71e2,False,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,and enable model building and prediction generation using only basic SQL queries,1,0;1;2;6;9;10;12;13;14,entity_substitution,context_follow
garage_core_348f803381d5,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,,2;4;9;12,entity_substitution,unrelated_or_failed
garage_core_34a1a55cd683,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,"Furthermore, she revolutionized the music industry by popularizing surprise and concept albums, reviving music videos as an art form, changing the Global Release Day to Friday, and redefining how artists engage with fans.",1,1;2;4;5;7,entity_substitution,context_follow
garage_core_34d5af0d52c0,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,the dispute between Merco Holdings LLC and Bousbib revolved around allegations of fraud and misrepresentation,6,6;9,causal_change,both_claims
garage_core_374610e21f8d,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,,4;7,entity_substitution,refusal_or_insufficient
garage_core_37e6764a9f94,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,"The passages only note that in general sentiment classification tasks, BERT consistently underperforms traditional models (such as SVM) and provides less accurate sentiment predictions [6][7][14].",7,6;7;14,causal_change,refusal_or_insufficient
garage_core_384da9b6c954,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,True,incorrect,"I am sorry, but the provided passages do not contain any information regarding the potential implications of a TikTok ban on the music industry, musical artists, or music consumers.",0,0;1;2;3;4;5;7;8;10;14,entity_substitution,refusal_or_insufficient
garage_core_384e99a95d5d,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,,6;10;13;14,entity_substitution,refusal_or_insufficient
garage_core_3ac749684675,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,,12,entity_substitution,unrelated_or_failed
garage_core_3ae2b7297568,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,,8,numerical_shift,refusal_or_insufficient
garage_core_3af57390b07a,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,,6;13,entity_substitution,unrelated_or_failed
garage_core_3b259b7ef2c7,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,,11;13,numerical_shift,unrelated_or_failed
garage_core_3b3111d132ee,False,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,"This combination of assets resulted in AMD holding a majority ownership stake, reported as either 60% (with Fujitsu holding 40%) or 70% (with Fujitsu holding 30% or 40%).",1,0;1;9;10;14,numerical_shift,both_claims
garage_core_3b52671ca559,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,True,incorrect,"I am sorry, but the provided passages do not contain any information about how AI improves the early detection of autoimmune diseases.",9,3;8;9;10,entity_substitution,refusal_or_insufficient
garage_core_3b63d7db6cd7,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,its multinational giants tend to underperform during global financial stress,6,6,causal_change,context_follow
garage_core_3b7498db2582,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,"In total, the nation took home eight awards at the event.",0,0;2;5,numerical_shift,context_follow
garage_core_3c02297aa939,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,,2;9;12,causal_change,memory_override
garage_core_3cf7f84ffa69,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,False,correct,,,3;14,entity_substitution,context_follow
garage_core_3d02fc92755d,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,"Due to market conditions affected by the COVID-19 pandemic, the hedge fund LMR reported a loss of 35.5% in March 2020.",0,0,numerical_shift,context_follow
garage_core_3d065149497b,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,,8,relation_inversion,memory_override
garage_core_3d8b240669f6,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,"In 2024, Guinness World Records highlighted exceptional pets by recognizing Kevin, an Irish Wolfhound from Iowa, as the tallest living male dog in the world.",13,0;3;13,entity_substitution,context_follow
garage_core_3dcaaaefd3cd,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,,1;7;9;14,numerical_shift,unrelated_or_failed
garage_core_3f4681ebcb03,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,,9,temporal_shift,unrelated_or_failed
garage_core_3f5da4dafe43,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,"The album's campaign utilizes interactive technology, including a dedicated in-app experience on TikTok and themed experiences in the game Fortnite to amplify reach and foster community.",1,0;1,entity_substitution,context_follow
garage_core_3f95b0abee0f,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,"According to research, the incident has spurred organizations to increase investments in software development, testing, delivery/deployment practices, and tools, while simultaneously reducing headcount and expanding training offerings.",2,0;2;3;9,relation_inversion,context_follow
garage_core_42800a10b953,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,,10,temporal_shift,refusal_or_insufficient
garage_core_4349af90bb65,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,True,incorrect,"The provided passages do not contain any information about the 'Anenberg' case, only discussing the 'Aaronson' and 'McDougall' cases in relation to QTIP trust terminations",0,0;1;2;6;9;12,entity_substitution,refusal_or_insufficient
garage_core_43807b0ce8e6,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,Query Denormalization: Restructuring access patterns to reduce joins and simplify data retrieval [1].,1,1,negation_modality,context_follow
garage_core_43a88bc37b41,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,,5,ranking_flip,unrelated_or_failed
garage_core_446d28ae7b52,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,True,incorrect,"Instead, they discuss anticipated tax legislation changes and reforms scheduled for 2025, which are poised to affect the timing, rates, and overall strategy of RSU taxation [0][2][3][7].",0,0;1;2;3;4;5;6;8;14,temporal_shift,refusal_or_insufficient
garage_core_44f5cacb4899,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,"Furthermore, the ruling challenges the OCC's categorical preemption regulations, which could force banks to comply with state consumer protection laws and potentially trigger a wave of private litigation and state enforcement actions.",5,0;1;2;13,causal_change,context_follow
garage_core_479f0b607b8a,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,"It uses statistical, probability-based algorithmic verification to ensure the model's output aligns with known facts and is not based on fabricated or inconsistent data.",13,1;6;10;13,entity_substitution,context_follow
garage_core_47c26937ed6b,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,,10;13,entity_substitution,unrelated_or_failed
garage_core_48977339312f,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,True,incorrect,the provided passages do not contain any information about the 70th anniversary of Brown v. Board of Education,10,10,temporal_shift,refusal_or_insufficient
garage_core_49bf674a7f5c,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,The combined bank experienced a 12% increase in its stock price since the merger was announced.,11,11,numerical_shift,context_follow
garage_core_4aabdf7af1e2,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,,5;13;14,causal_change,refusal_or_insufficient
garage_core_4c6f5c875224,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,True,incorrect,"I am sorry, but the provided passages do not contain any information about the role of explainability in the adoption of reinforcement learning (RL) in healthcare.",4,1;2;4;5;13,entity_substitution,refusal_or_insufficient
garage_core_4e76dd9720a1,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,,4,entity_substitution,unrelated_or_failed
garage_core_4ecb77aa8b1d,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,"The administration is expected to increase regulatory oversight in tech to strengthen accountability and enhance the competitive edge of the U.S. tech industry, particularly against global competitors like China.",11,3;10;11,negation_modality,context_follow
garage_core_4f4a5fe32b8e,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,"Expanding school choice by allowing federal funds to follow students to public, private, or magnet schools, and increasing funding for magnet schools and voucher programs.",6,1;6;14,entity_substitution,context_follow
garage_core_501e74914007,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,True,True,incorrect,"In early 2024, he released the highly anticipated album ""Moonlit Highway"".",1,1,entity_substitution,context_follow
garage_core_508431c36210,True,gemini,gemini-3.5-flash,0,Gemini,gemini,gemini-3.5-flash,Gemini,True,same_exact_model,False,False,correct,,,2;3;5;6;7;9;10;11;12;13;14,entity_substitution,unrelated_or_failed
